University,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_transformed,Accept_transformed,Enroll_transformed,Top10perc_transformed,F.Undergrad_transformed,P.Undergrad_transformed,Outstate_transformed,Books_transformed,Personal_transformed,PhD_transformed,Terminal_transformed,S.F.Ratio_transformed,perc.alumni_transformed,Expend_transformed,Accept_Rate,Outstate_Tier,Outstate_Tier_Encoded,Private_Encoded,Apps_transformed_scaled,Accept_transformed_scaled,Enroll_transformed_scaled,Top10perc_transformed_scaled,F.Undergrad_transformed_scaled,P.Undergrad_transformed_scaled,Outstate_transformed_scaled,Books_transformed_scaled,Personal_transformed_scaled,PhD_transformed_scaled,Terminal_transformed_scaled,S.F.Ratio_transformed_scaled,perc.alumni_transformed_scaled,Expend_transformed_scaled,Accept_Rate_scaled,Outstate_Tier_Encoded_scaled,Private_Encoded_scaled
North Adams State College,No,1563,1005,240,1,19,1380,136,5542,4330,500,1000,65.0,71,14.2,17,6562,57,5.6772093422366865,5.476917028464472,3.7047274417895073,0.0,3.638477364079453,6.3238321379192275,53.30268960796032,9.502670860800531,9.01750885336023,2101.2563449237364,27058.81466023696,6.6373917079764695,6.117876942980019,1.8307095057852256,0.6429942418426103,Low,0,0,-0.027168076546607498,-0.16496502723917741,-0.7031669106722952,-3.3604972185977373,-0.31368354001267434,-0.550262870434441,-1.333027220142841,-0.22842386689854197,-0.38404127330500104,-0.6087967856553352,-0.7532925064547982,0.08321456089136182,-0.3397531182413292,-0.6985326318960412,-0.7057019678276397,-1.0977194109733543,-1.6310663255951814
North Carolina A. & T. State University,No,4809,3089,1429,12,33,6162,871,6806,1780,600,1651,72.0,72,16.7,9,7090,44,6.3044383663233,6.141562336382065,4.3770922646954995,3.4779670941379464,3.9024555991658905,9.635748143668545,57.41231101659019,9.911870086910547,9.869254290055208,2577.9518231023017,28068.836197330573,7.498611600723711,4.135098422421764,1.8313588499993878,0.6423372842586816,Low,0,0,0.9868462350556022,0.9449271000245697,1.1417218151837778,-0.9749983196713342,1.0842283339783638,0.6255937839437357,-0.8935914126065444,0.450010288926062,0.6570871482145703,-0.1608161188745901,-0.6907977722592065,0.6920504143711256,-1.1817113204611744,-0.4713222846779492,-0.7101707296175397,-1.0977194109733543,-1.6310663255951814
North Carolina State University at Raleigh,No,10634,7064,3176,39,78,16505,5481,8400,6540,600,1300,92.0,98,17.5,21,9670,62,6.717044720970367,6.598736483786029,4.623298978748823,6.0849584643019385,4.034744983047065,13.573487175248465,61.93313448205593,9.911870086910547,9.45926910861573,4207.948159114593,62958.47816557827,7.763378856053728,6.929403951155235,1.8337058624899787,0.6642843708858379,Low,0,0,1.6538892649590915,1.7083628468019891,1.817283616623461,0.813108029442438,1.7847743485764962,2.02364151083358,-0.4101863704524781,0.450010288926062,0.1559430194537629,1.37099376580703,1.4679867891663476,0.8792265342330661,0.0048500806392386695,0.3499147592224096,-0.5608820928496216,-1.0977194109733543,-1.6310663255951814
North Carolina Wesleyan College,Yes,812,689,195,7,24,646,84,8242,4230,600,1295,77.0,77,12.7,11,10090,52,5.287048242736763,5.24143787656262,3.613820017595506,2.52477703580596,3.467809501411263,5.559256498356435,61.51163874613098,9.911870086910547,9.45271832309827,2948.2301091785516,33467.66720923342,6.092161014487607,4.6929731524538,1.833997762718494,0.8485221674876847,Low,0,1,-0.6579248233337978,-0.5581919916323632,-0.9526060191420996,-1.628780765874191,-1.2174649887158768,-0.8217164193755033,-0.45525629312232263,0.450010288926062,0.14793568687330247,0.18715763184081718,-0.3567469657519844,-0.3022340305882601,-0.9448178904126144,0.4520528099318955,0.6923416248615837,-1.0977194109733543,0.6130958528832952
North Central College,Yes,1127,884,308,30,64,1310,766,11718,7398,450,1800,73.0,87,16.4,33,8871,76,5.4847111066671825,5.397593450749898,3.810178735574704,5.434512156192033,3.6276530936375373,9.386564408885246,69.78698106641873,9.270525807002555,10.019259575285039,2650.022148392148,46086.272753520185,7.39805573041577,8.97452607649717,1.8330927209204457,0.7843833185448092,Medium,1,1,-0.33837173315337854,-0.29742758036791334,-0.41382116204968095,0.3669741501362814,-0.37100408453821015,0.537124042501287,0.4296139597721714,-0.6133100630418952,0.840445648422016,-0.09308710977675971,0.4240248994484804,0.6209628563189757,0.8732815923383459,0.13537198534526476,0.25605586697436594,0.3584006965742063,0.6130958528832952
North Dakota State University,No,2968,2297,1610,13,47,7368,1128,5834,2744,600,2000,79.0,83,17.0,24,6310,42,6.041455324701003,5.9712645388013135,4.415803245315553,3.631117880323472,3.9286122105058836,10.146989323654463,54.30278083915745,9.911870086910547,10.203474874757537,3103.2898290035896,40739.09727963728,7.598466298912923,7.487471891197417,1.8303704173687236,0.773921832884097,Low,0,0,0.5616928099537933,0.6605465701786175,1.2479401200083822,-0.8699539009271027,1.22274216851314,0.8071039256366509,-1.2260889272703597,0.450010288926062,1.0656206545879023,0.33287698488245776,0.0931702615374012,0.7626422816839673,0.2418255545223002,-0.8171821788862396,0.18489467098572016,-1.0977194109733543,-1.6310663255951814
North Park College,Yes,465,361,176,19,39,879,156,12580,4345,400,970,76.0,79,13.1,24,10889,74,4.939749506431659,4.8234717562538325,3.5678566390056274,4.401674224577899,3.540479862775844,6.54828322961376,71.58096359139424,9.014694833976261,8.966776238908883,2872.1891570226703,35793.58122346702,6.239901345838685,7.487471891197417,1.8345044479850874,0.7763440860215054,Medium,1,1,-1.219387822479237,-1.2561541992452283,-1.0787240373278568,-0.3414378853851846,-0.8326349249589021,-0.4705741617554448,0.6214418877446034,-1.0374664620381557,-0.4460541289397144,0.11569717540939685,-0.21283183845717074,-0.19778961228228817,0.2418255545223002,0.6293457353820882,0.20137133938976554,0.3584006965742063,0.6130958528832952
Northeast Missouri State University,No,6040,4577,1620,36,72,5640,266,4856,3416,400,1100,69.0,72,15.7,13,6601,76,6.425420682952292,6.362193554082907,4.417793826463337,5.881850116998911,3.889120139518175,7.450796475513653,50.80864271725203,9.014694833976261,9.176997673903145,2367.6971460616746,28068.836197330573,7.160596602002433,5.203164536960752,1.8307601936570432,0.7577814569536424,Low,0,0,1.1824331671036439,1.3133594783738654,1.2534020368016738,0.6737982758594397,1.0136096430830108,-0.15014749513298145,-1.5997120070067434,-1.0374664620381557,-0.1890906028016409,-0.3584056382346787,-0.6907977722592065,0.4530921042246257,-0.7281725029254713,-0.6807965703369415,0.07510448513946805,-1.0977194109733543,-1.6310663255951814
Northeastern University,Yes,11901,8492,2517,16,42,11160,10221,13380,7425,600,1750,73.0,82,12.9,17,9563,46,6.7736419422253125,6.696934435925443,4.554697009783256,4.043409132038042,3.9855758081088304,15.078280385438317,73.17504535087845,9.911870086910547,9.97024774848691,2650.022148392148,39465.53223109407,6.166254230007078,6.117876942980019,1.833628354355686,0.7135534829005966,Medium,1,1,1.7453875696381589,1.8723437441236495,1.6290480117786226,-0.5871679226871698,1.524396164526609,2.557900564080465,0.7918947191871395,0.450010288926062,0.7805361922961006,-0.09308710977675971,0.01436886348154269,-0.24985413726745317,-0.3397531182413292,0.3227940892898935,-0.22574337068555744,0.3584006965742063,0.6130958528832952
Northern Arizona University,No,5891,4931,1973,23,48,11249,2682,6746,3728,620,2342,78.0,83,21.7,7,6157,41,6.412260619116631,6.403314236321563,4.480186808568929,4.818997178837589,3.98661613726213,11.957887893917395,57.229143159133415,9.986483116616254,10.482181150245346,3025.263672430051,40739.09727963728,9.0827657976245,3.513908539388445,1.8301541749324584,0.8370395518587677,Low,0,0,1.1611578552821098,1.3820269630317985,1.4246009236822261,-0.055200718403029835,1.5299052871850742,1.4500420709734103,-0.9131772837496105,0.5737153807052393,1.406296415402262,0.2595509072328201,0.0931702615374012,1.8119616944473147,-1.4454906138784915,-0.8928470080408559,0.6142344909675607,-1.0977194109733543,-1.6310663255951814
Northern Illinois University,No,10706,7219,2397,12,37,14826,1979,7799,3296,470,1750,73.0,78,17.3,11,6086,56,6.720450763285302,6.610379073563237,4.539972565519105,3.4779670941379464,4.021680074645082,11.304613633512087,60.30081509165602,9.365958434056012,9.97024774848691,2650.022148392148,34618.54631426671,7.697636960923032,4.6929731524538,1.830050990768342,0.6742947879693629,Low,0,0,1.65939566775717,1.7278048237192283,1.5886458963020573,-0.9749983196713342,1.7155883773097476,1.2181047619057643,-0.5847278958521822,-0.4550870028747937,0.7805361922961006,-0.09308710977675971,-0.28553671812966114,0.8327505724393903,-0.9448178904126144,-0.9289519108719949,-0.49278915890965275,-1.0977194109733543,-1.6310663255951814
Northwest Missouri State University,No,2729,2535,1257,8,29,4787,472,3735,3136,250,1630,62.0,65,21.7,23,5284,54,5.994743970638291,6.0283331851010145,4.334664850053146,2.7487654512087505,3.863725565244595,8.475240085574601,46.178161959897615,8.031431069189754,9.84711218629774,1911.850540404655,21470.19703315302,9.0827657976245,7.305625713076967,1.8287404212924172,0.9289116892634665,Low,0,0,0.48617656355100086,0.7558455822789042,1.025306059519174,-1.475149606103812,0.879131219510096,0.21356910692885997,-2.0948425430255617,-2.6676741448760213,0.6300218156152131,-0.7867933106586992,-1.0990862943084903,1.8119616944473147,0.16460720682316513,-1.3875298718114126,1.2391678310096723,-1.0977194109733543,-1.6310663255951814
Northwest Nazarene College,Yes,616,514,385,29,52,1115,60,9840,2820,450,822,59.0,59,14.8,20,6261,58,5.116726271880989,5.054307935617552,3.9011413635315217,5.353618702746615,3.593350182924948,5.046525629842157,65.5542235365318,9.270525807002555,8.693019525335114,1731.3809243997205,16658.086300281702,6.849139912449009,6.734445050971812,1.8303020505395193,0.8344155844155844,Medium,1,1,-0.9332770621425045,-0.8706805411731543,-0.164230581051607,0.3114902312545731,-0.5526571143112186,-1.0037554573828125,-0.022988613142527148,-0.6133100630418952,-0.7806798079329466,-0.9563919383202588,-1.3968339859427865,0.23290908127871499,-0.07793639470495539,-0.841104238501034,0.5963857200044241,0.3584006965742063,0.6130958528832952
Northwestern College,Yes,860,811,366,22,56,1040,52,9900,3075,300,1800,68.0,68,14.9,34,6357,68,5.32202416687831,5.343897191625906,3.8807831663637535,4.72006404693986,3.578152850560807,4.833576399932719,65.69731106546233,8.405836708794975,10.019259575285039,2299.597751802593,24164.67508092954,6.88410362834028,9.126046493076482,1.830435229095947,0.9430232558139535,Medium,1,1,-0.6013807440914685,-0.3870950384170148,-0.2200910412571849,-0.12305785184375591,-0.6331354588908956,-1.0793605659058074,-0.007688472917462823,-2.046926211268621,0.840445648422016,-0.42240291415622744,-0.9323663945762501,0.25762653611778186,0.9376225443004441,-0.7945040757707669,1.3351576345207787,0.3584006965742063,0.6130958528832952
Northwestern University,Yes,12289,5200,1902,85,98,7450,45,16404,5520,759,1585,96.0,100,6.8,25,26385,92,6.78968674991855,6.432502085316464,4.4687295462105965,8.296279289982145,3.9301985390415983,4.621460505471613,78.69022243439196,10.45377625388908,9.798761335798748,4581.58506400201,66380.98635477376,3.6411284346293966,7.665481401085836,1.8390835254318496,0.4231426478964928,High,2,1,1.7713265233585171,1.4307677928026448,1.3931635649240657,2.329828358316237,1.2311426621955086,-1.154669808522013,1.3816245396300015,1.3484666629158413,0.570920301840772,1.7221238214662933,1.6797533027611797,-2.0349814104756483,0.3174147165843801,2.2315988300058276,-2.2011781241416255,1.8145208041217669,0.6130958528832952
Norwich University,Yes,1743,1625,626,8,29,1862,382,14134,5270,500,800,71.0,74,13.1,22,9209,63,5.74034228716903,5.767771032071797,4.088826743593463,2.7487654512087505,3.698435516388985,8.090547853704669,74.62114601518084,9.502670860800531,8.648479600106288,2506.874201393403,30158.03455349912,6.239901345838685,7.119694928162363,1.8333620971041829,0.9323006310958118,Medium,1,1,0.07489625280775336,0.32073247929755266,0.3507556732675023,-1.475149606103812,0.003828292084439909,0.07698867434946842,0.9465241485214487,-0.22842386689854197,-0.835123048894733,-0.2276122220975675,-0.5615293446508958,-0.19778961228228817,0.08565438996495688,0.22962870605566085,1.2622201164829796,0.3584006965742063,0.6130958528832952
Notre Dame College,Yes,379,324,107,15,37,500,311,9990,4900,400,600,44.0,47,12.1,26,4948,33,4.808724941944361,4.751677029716399,3.3341489959182105,3.912896621040344,3.4035295462728734,7.724268022614368,65.91087866375833,9.014694833976261,8.18162464989385,963.0984132961202,9180.417076606946,5.8671049482622815,7.8398782563579585,1.828096074366479,0.8548812664907651,Medium,1,1,-1.4312096267317456,-1.3760443132860707,-1.7199898816872583,-0.676685000581864,-1.5578631754002565,-0.053054652837689904,0.01514799805860137,-1.0374664620381557,-1.4057817650474291,-1.678395245159371,-1.859512189697562,-0.46133648899060975,0.3914698171492021,-1.6129916308882133,0.7355975356514665,0.3584006965742063,0.6130958528832952
Oakland University,No,3041,2581,1173,16,56,6441,3982,9114,4030,400,650,88.0,90,19.7,13,6637,53,6.05492088736402,6.038700284857874,4.311434490260659,4.043409132038042,3.909030949559032,12.837147670702196,63.77558369531928,9.014694833976261,8.310522585532489,3850.189112920918,50367.40936643958,8.468217241114084,5.203164536960752,1.830806574407936,0.8487339690891155,Medium,1,0,0.5834620086511255,0.7731576166311013,0.9615647282973708,-0.5871679226871698,1.119048478855892,1.762212868078382,-0.2131759703764953,-1.0374664620381557,-1.248223768858662,1.0347851307407439,0.6889187505729792,1.3775091254126752,-0.7281725029254713,-0.664567602272312,0.6937823432986147,0.3584006965742063,-1.6310663255951814
Oberlin College,Yes,4778,2767,678,50,89,2587,120,19670,5820,575,1119,77.0,96,10.1,47,16593,83,6.300975735462578,6.0786929780963845,4.1183190384272415,6.742710203651236,3.7598985316022313,6.121711555601747,83.94062156965339,9.81549253516331,9.20577392274362,2948.2301091785516,59647.28650004573,5.083315041368852,10.917107557167562,1.8369572721347864,0.5791125994139807,High,2,1,0.9812483479781022,0.8399414708834821,0.43167900593576713,1.2642526226817787,0.32930921194040985,-0.6220233955480692,1.943042041263247,0.2902205855542885,-0.15391604331260883,0.18715763184081718,1.2631079470739583,-1.015433533114901,1.6981707033371423,1.487607062060894,-1.1402381536403534,1.8145208041217669,0.6130958528832952
Occidental College,Yes,2324,1319,370,52,81,1686,35,16560,5140,558,1152,91.0,93,10.5,30,16196,79,5.904551345825697,5.642691168348485,3.8851689183340388,6.850431063719223,3.6789945023668893,4.259891121389493,78.95590478616305,9.747846978775362,9.254695123145712,4117.019810783901,54886.120254639376,5.2445943428256845,8.505142557374741,1.8368309040875703,0.5675559380378657,High,2,1,0.3403660081575847,0.11186144030582072,-0.20805706195200704,1.3381371610135828,-0.09912271194441423,-1.283040747143142,1.4100335649853555,0.17806725530579845,-0.09411736408386188,1.2855426885908192,0.9685124280279964,-0.9014177956963633,0.673964674278998,1.4433899469175955,-1.2188489620696545,1.8145208041217669,0.6130958528832952
Oglethorpe University,Yes,792,649,186,56,87,769,377,12900,4340,600,4110,91.0,95,13.1,27,8568,67,5.271814339227763,5.20355436057782,3.592723856342787,7.056958567922015,3.509532655325557,8.066854975806248,72.22636496520657,9.911870086910547,11.502051356973672,4117.019810783901,58032.99277532507,6.239901345838685,8.010865648125515,1.8328374282390139,0.8194444444444444,Medium,1,1,-0.68255282297426,-0.621453727845227,-1.0104913646094145,1.479792076238102,-0.9965176357719908,0.06857679793416514,0.6904537128462284,0.450010288926062,2.652931633791054,1.2855426885908192,1.1632240797157132,-0.19778961228228817,0.46407713838160014,0.046043186342697495,0.4945489197437615,0.3584006965742063,0.6130958528832952
Ohio Northern University,Yes,2936,2342,669,35,62,2502,66,15990,4080,600,825,73.0,78,14.5,31,9979,83,6.035440087651402,5.982526237685072,4.11340526605008,5.811354652879335,3.7538535175194747,5.190037103670261,77.97700281480903,9.911870086910547,8.69900741347452,2650.022148392148,34618.54631426671,6.743692439595633,8.664190735529143,1.8339224617742051,0.797683923705722,High,2,1,0.5519682337276572,0.6793524968613164,0.41819620173303185,0.6254462220634173,0.29729749339110795,-0.9528034038924895,1.3053610086818683,0.450010288926062,-0.7733605312356664,-0.09308710977675971,-0.28553671812966114,0.158363424968833,0.7415021812454939,0.4257044521201618,0.3465293428572234,1.8145208041217669,0.6130958528832952
Ohio University,No,11023,8298,3183,21,54,14861,1310,7629,4095,550,2300,79.0,87,20.4,13,8811,64,6.735159848476629,6.684678087375068,4.623936796079257,4.61773086410158,4.02197052567665,10.448769843777152,59.82418007323672,9.715390024589627,10.450066005042522,3103.2898290035896,46086.272753520185,8.685958902271294,5.203164536960752,1.8330432442837972,0.7527896217000817,Low,0,0,1.6831752160908928,1.8518768505745442,1.8190337111584318,-0.1932470423613438,1.717126477394814,0.9142475343912111,-0.6356937813664377,0.12425506576926057,1.3670405661879372,0.33287698488245776,0.4240248994484804,1.5314406952999704,-0.7281725029254713,0.11805974393782086,0.04114898605049054,-1.0977194109733543,-1.6310663255951814
Ohio Wesleyan University,Yes,2190,1700,458,36,65,1780,48,16732,5650,550,550,93.0,93,12.1,32,12011,75,5.870937107059898,5.794581488140009,3.9697926833824058,5.881850116998911,3.689669438090564,4.715770976969228,79.24693873633657,9.715390024589627,8.042368215839243,4299.868873409913,54886.120254639376,5.8671049482622815,8.820611540394847,1.8351264574284223,0.776255707762557,High,2,1,0.28602330736855613,0.36550329730225656,0.024140436725067316,0.6737982758594397,-0.042592977978544284,-1.1211859897006706,1.4411533996850732,0.12425506576926057,-1.5760014399966686,1.4573774316188435,0.9685124280279964,-0.46133648899060975,0.8079240121706287,0.8469914439457698,0.2007701721358851,1.8145208041217669,0.6130958528832952
Oklahoma Baptist University,Yes,758,681,484,35,59,1707,705,5390,3140,515,1290,63.0,71,15.1,18,5511,50,5.244943478930385,5.234052759034184,3.9912438940861508,5.811354652879335,3.681441201161774,9.227266469824533,52.76835196624915,9.56836419361844,9.446144075113722,1973.9929282613914,27058.81466023696,6.953758067641122,6.329097661694977,1.829141072023438,0.8984168865435356,Low,0,1,-0.7259937924770397,-0.5705244096996926,0.08299999545726995,0.6254462220634173,-0.08616607824190928,0.48056719101468387,-1.3901631627844946,-0.11950723668565977,0.13989967501817485,-0.7283942076217277,-0.7532925064547982,0.30686845488617326,-0.25006129701322827,-1.247339215264372,1.0317358559186367,-1.0977194109733543,0.6130958528832952
